label,month_idx,lat_cell,lon_cell,chlor_a_mean,sst_mean,chl_norm,sst_suit,month_sin,month_cos
0,5,-43,-41,0.3405565,12.393332833333332,0.007316636159439,0.0,0.8660254037844387,-0.4999999999999998
0,5,-14,9,0.16249049,24.101666,0.0033168202665071,1.0,0.8660254037844387,-0.4999999999999998
0,7,-39,136,0.1938842,13.684999666666668,0.0035055917225674,0.1369999333333336,1.2246467991473532e-16,-1.0
1,4,35,-75,0.14397052,24.6199995,0.0033149147627099,1.0,1.0,6.123233995736766e-17
0,7,-10,177,0.051413875,29.71999933333333,0.0006688970670517,0.656000133333334,1.2246467991473532e-16,-1.0
0,2,-34,-44,0.071117856,22.8519998,0.0010574776396712,1.0,0.4999999999999999,0.8660254037844387
1,3,-23,164,0.044494603,27.304999875,0.0005012261466355,1.0,0.8660254037844386,0.5000000000000001
1,3,-35,17,0.29817817,20.52499975,0.0041761088204135,1.0,0.8660254037844386,0.5000000000000001
0,11,-45,-56,0.4941852,11.021666416666667,0.009082542708667,0.0,-0.8660254037844386,0.5000000000000001
0,10,21,-166,0.049803413,28.20499983333333,0.0007884559159358,0.9590000333333344,-1.0,-1.8369701987210294e-16
0,11,-7,55,0.16415964,28.0599995,0.0029310055926431,0.9880001,-0.8660254037844386,0.5000000000000001
0,9,-24,107,0.14331175,22.22666633333333,0.0038530791802798,1.0,-0.8660254037844385,-0.5000000000000004
0,9,-12,-172,0.06145338,29.066666166666664,0.0015934645868129,0.7866667666666671,-0.8660254037844385,-0.5000000000000004
1,11,20,-83,0.103970334,29.074999166666668,0.0018091023380991,0.7850001666666664,-0.8660254037844386,0.5000000000000001
0,9,-4,-93,0.22327104,20.38666633333333,0.0060602716587917,1.0,-0.8660254037844385,-0.5000000000000004
0,12,-47,-155,0.106165856,11.922857142857142,0.0057733464904389,0.0,-0.5000000000000004,0.8660254037844384
0,10,37,-48,0.09365312,24.8416665,0.0014968809782609,1.0,-1.0,-1.8369701987210294e-16
0,1,-17,-11,0.0491533915,23.479999666666668,0.0011315039696226,1.0,0.0,1.0
1,4,-10,147,1.9177679,28.523333,0.048533096706032,0.8953333999999998,1.0,6.123233995736766e-17
0,5,-40,84,0.1875177,14.1616665,0.0038789951156754,0.2323333000000002,0.8660254037844387,-0.4999999999999998
1,4,-32,114,0.14480425,23.091666333333336,0.0033361684612758,1.0,1.0,6.123233995736766e-17
0,3,55,-153,0.38611427,4.4099999125,0.0054499589720459,0.0,0.8660254037844386,0.5000000000000001
1,4,-2,-92,0.25434935,26.7416665,0.0061287254458844,1.0,1.0,6.123233995736766e-17
1,6,21,-157,0.059660323,26.3099995,0.000531871318239,1.0,0.4999999999999999,-0.8660254037844387
0,3,-5,88,0.07444375,29.754999375,0.0009350721489851,0.6490001249999999,0.8660254037844386,0.5000000000000001
0,2,36,-11,0.1606682,16.3859998,0.0025841117260731,0.67719996,0.4999999999999999,0.8660254037844387
0,9,-39,-5,0.21752746,11.898332916666666,0.0059017261467476,0.0,-0.8660254037844385,-0.5000000000000004
0,4,-14,114,0.08479939,30.0599995,0.0018065063321303,0.5880001,1.0,6.123233995736766e-17
0,2,-11,-177,0.056317616,29.5899994,0.0008051664830448,0.68200012,0.4999999999999999,0.8660254037844387
1,11,-32,153,0.20367298,22.2166665,0.0036675175694369,1.0,-0.8660254037844386,0.5000000000000001
0,7,10,-65,0.28734776,27.239999333333333,0.0053665236825209,1.0,1.2246467991473532e-16,-1.0
1,6,-24,152,0.29358038,22.47833333333333,0.0036015449199767,1.0,0.4999999999999999,-0.8660254037844387
1,11,17,-65,0.16235745,28.586666500000003,0.002897413531849,0.8826666999999994,-0.8660254037844386,0.5000000000000001
1,1,26,35,0.19019082,24.875,0.0050802435022551,1.0,0.0,1.0
0,2,-22,-34,0.037759013,27.7059996,0.0004887836008551,1.0,0.4999999999999999,0.8660254037844387
0,9,-31,-86,0.12535991,16.168333166666667,0.0033575374336803,0.6336666333333334,-0.8660254037844385,-0.5000000000000004
0,2,-28,-12,0.030240543,24.7459996,0.0003606104184093,1.0,0.4999999999999999,0.8660254037844387
0,1,14,151,0.027246694,28.38499966666667,0.0005181643521346,0.9230000666666662,0.0,1.0
0,3,-20,-133,0.022484446,28.124999625,0.0001823850582554,0.975000075,0.8660254037844386,0.5000000000000001
0,6,-30,-113,0.042667482,19.936666166666665,0.0003088785740289,1.0,0.4999999999999999,-0.8660254037844387
0,5,-39,-59,1.2426112,15.846666333333332,0.0275790811109148,0.5693332666666663,0.8660254037844387,-0.4999999999999998
0,12,-78,-169,0.2267538,-1.2885713942857144,0.0126141407792893,0.0,-0.5000000000000004,0.8660254037844384
1,6,-22,112,0.18446876,25.736666166666662,0.0021697007940289,1.0,0.4999999999999999,-0.8660254037844387
0,4,-8,-22,0.05149388,29.013332833333333,0.0009574721482512,0.7973334333333334,1.0,6.123233995736766e-17
0,12,-32,81,0.045072548,19.19714242857143,0.0023076040738224,1.0,-0.5000000000000004,0.8660254037844384
0,5,-37,163,0.2485189,18.20499983333333,0.0052492373603796,1.0,0.8660254037844387,-0.4999999999999998
0,1,33,-36,0.144058865,20.148333166666664,0.0037886496582414,1.0,0.0,1.0
0,10,10,-156,0.052457172,28.5616665,0.00083132939249,0.8876666999999998,-1.0,-1.8369701987210294e-16
0,12,-40,-26,0.2435347,16.095713857142858,0.0135660990022587,0.6191427714285715,-0.5000000000000004,0.8660254037844384
0,1,-62,66,0.128103485,0.5566666566666666,0.0033419339145254,0.0,0.0,1.0
0,7,-29,1,0.18362577,18.554999833333333,0.0033013384259249,1.0,1.2246467991473532e-16,-1.0
0,10,15,136,0.030478034,30.241666166666665,0.0004762398543203,0.551666766666667,-1.0,-1.8369701987210294e-16
0,7,37,-21,0.06385283,21.6099995,0.0009165663074265,1.0,1.2246467991473532e-16,-1.0
1,5,45,-8,0.22951142,15.324999666666663,0.0048222809716303,0.4649999333333326,0.8660254037844387,-0.4999999999999998
0,1,-12,-128,0.12029539,26.096666,0.0031233243317432,1.0,0.0,1.0
1,3,-18,177,2.2640138,29.43874975,0.0326533782849442,0.7122500500000001,0.8660254037844386,0.5000000000000001
0,12,-30,68,0.029277094,21.778571285714285,0.001411548896756,1.0,-0.5000000000000004,0.8660254037844384
0,12,-66,-158,0.14643005,-1.4599999428571429,0.00805748086759,0.0,-0.5000000000000004,0.8660254037844384
0,8,69,-68,0.6220219,2.704999948333333,0.0115353220983455,0.0,-0.4999999999999997,-0.8660254037844388
0,10,-55,-148,0.13689364,2.3966666166666664,0.0021954641655094,0.0,-1.0,-1.8369701987210294e-16
0,7,-29,78,0.08888176,18.95833333333333,0.0014149117134911,1.0,1.2246467991473532e-16,-1.0
0,12,-36,75,0.2992327,17.368571142857142,0.0167257727446055,0.8737142285714284,-0.5000000000000004,0.8660254037844384
0,2,-57,145,0.103336595,3.49599996,0.0016067354423915,0.0,0.4999999999999999,0.8660254037844387
0,10,-44,89,0.20861053,9.061666083333334,0.0033541045702905,0.0,-1.0,-1.8369701987210294e-16
0,8,1,57,0.19435088,27.638332833333333,0.0033690334993653,1.0,-0.4999999999999997,-0.8660254037844388
0,10,49,-34,0.3740119,14.529999666666669,0.0060262883513797,0.3059999333333337,-1.0,-1.8369701987210294e-16
0,11,-12,-130,0.11735304,25.966666166666663,0.0020585503283452,1.0,-0.8660254037844386,0.5000000000000001
0,1,-10,-117,0.114684116,25.021666666666665,0.0029662209322564,1.0,0.0,1.0
0,10,2,158,0.09628181,29.906666166666668,0.0015393494462277,0.6186667666666665,-1.0,-1.8369701987210294e-16
1,9,19,-66,0.057730764,29.61833283333333,0.0014907056699242,0.676333433333334,-0.8660254037844385,-0.5000000000000004
1,7,-36,22,0.36906135,20.4666665,0.0069935046277529,1.0,1.2246467991473532e-16,-1.0
1,4,0,-93,0.17841996,27.363333,0.0041931103578379,1.0,1.0,6.123233995736766e-17
0,11,-34,-106,0.020717226,18.0666665,0.0002572995508049,1.0,-0.8660254037844386,0.5000000000000001
0,7,-45,-58,0.21965618,6.819999849999999,0.0040187318303622,0.0,1.2246467991473532e-16,-1.0
0,8,-9,-4,0.3497594,23.78833283333333,0.0063365266558116,1.0,-0.4999999999999997,-0.8660254037844388
0,12,-42,11,0.44102636,13.242856785714284,0.0247695392053986,0.0485713571428568,-0.5000000000000004,0.8660254037844384
0,6,4,138,0.09355545,30.5599995,0.0009766684763529,0.4880001,0.4999999999999999,-0.8660254037844387
0,4,-6,106,0.4776987,30.153332833333334,0.0118224149614382,0.5693334333333333,1.0,6.123233995736766e-17
1,5,-1,72,0.06945947,30.273332666666665,0.0012271067252666,0.545333466666667,0.8660254037844387,-0.4999999999999998
0,1,-35,30,0.13039324,22.358333166666668,0.0034060420465631,1.0,0.0,1.0
0,10,-61,179,0.12021763,0.253333325,0.0019260506566897,0.0,-1.0,-1.8369701987210294e-16
0,11,41,-59,0.24493662,21.414999833333336,0.0044366543993304,1.0,-0.8660254037844386,0.5000000000000001
1,2,10,98,3.785645,28.1239996,0.0643818994073385,0.9752000799999998,0.4999999999999999,0.8660254037844387
0,9,-48,-142,0.12862407,8.601666666666667,0.0034476411527186,0.0,-0.8660254037844385,-0.5000000000000004
0,7,-30,50,0.1344319,19.98333333333333,0.0023218503247141,1.0,1.2246467991473532e-16,-1.0
0,7,-42,-44,0.26128417,11.933333166666666,0.0048475773934846,0.0,1.2246467991473532e-16,-1.0
1,3,51,-7,1.0650529,9.52375,0.0152851242429029,0.0,0.8660254037844386,0.5000000000000001
1,5,34,-77,0.2648936,23.33666633333333,0.0056170548079766,1.0,0.8660254037844387,-0.4999999999999998
0,12,-16,71,0.031189203,27.734285142857143,0.001520020306857,1.0,-0.5000000000000004,0.8660254037844384
0,5,-37,-2,0.1324208,17.856666166666667,0.0026413784797364,0.9713332333333332,0.8660254037844387,-0.4999999999999998
0,8,33,-179,0.04962875,26.9399995,0.0006055947228984,1.0,-0.4999999999999997,-0.8660254037844388
0,4,12,-113,0.12414444,28.988333,0.0028095023053621,0.8023333999999999,1.0,6.123233995736766e-17
0,3,20,89,0.35354254,26.89249975,0.0049781219995235,1.0,0.8660254037844386,0.5000000000000001
0,12,26,-76,0.07789885,25.931428428571422,0.004169796692727,1.0,-0.5000000000000004,0.8660254037844384
0,1,21,-38,0.078799952,24.1299995,0.001961542823124,1.0,0.0,1.0
0,5,13,87,0.12174412,30.231666,0.0024015530669709,0.5536667999999999,0.8660254037844387,-0.4999999999999998
0,2,7,-85,0.11904708,28.9279996,0.0018745642506751,0.8144000800000001,0.4999999999999999,0.8660254037844387
0,1,2,-145,0.1350692299999999,25.088333,0.0035369595396256,1.0,0.0,1.0
0,8,-40,74,0.14377521,12.103333166666667,0.0024033016681395,0.0,-0.4999999999999997,-0.8660254037844388
0,3,-34,-144,0.026186533,21.78124975,0.0002360138192114,1.0,0.8660254037844386,0.5000000000000001
1,3,-40,145,0.42794177,17.31375,0.0060558758505225,0.8627499999999998,0.8660254037844386,0.5000000000000001
0,7,-37,77,0.20095539,13.294999833333334,0.003646384599127,0.0589999666666667,1.2246467991473532e-16,-1.0
1,4,-16,147,0.06625402,28.018333,0.0013337421233647,0.9963334000000004,1.0,6.123233995736766e-17
0,3,-41,-82,0.1359076,16.556249625,0.0018254429368915,0.711249925,0.8660254037844386,0.5000000000000001
0,3,-25,-163,0.0240318,26.588749625,0.0002048001656746,1.0,0.8660254037844386,0.5000000000000001
0,9,-47,-125,0.1315501,7.931666199999999,0.0035284111471483,0.0,-0.8660254037844385,-0.5000000000000004
0,9,19,135,0.040612906,29.9866665,0.0010181851232081,0.6026667000000003,-0.8660254037844385,-0.5000000000000004
0,12,-49,96,0.39021543,6.452857057142857,0.0218871024689768,0.0,-0.5000000000000004,0.8660254037844384
1,6,7,135,0.067809455,30.046666,0.0006388103114074,0.5906668000000004,0.4999999999999999,-0.8660254037844387
0,4,49,179,0.40118763,4.716666616666667,0.0098719715100344,0.0,1.0,6.123233995736766e-17
1,4,26,-79,0.9714535,26.81333216666667,0.0244093623960931,1.0,1.0,6.123233995736766e-17
0,7,-6,96,0.092527784,29.248333,0.0014875068787978,0.7503334000000003,1.2246467991473532e-16,-1.0
0,11,-3,165,0.15369362,29.778333333333336,0.0027359233981396,0.6443333333333328,-0.8660254037844386,0.5000000000000001
0,7,-1,-147,0.22891547,26.296666,0.0042030914747784,1.0,1.2246467991473532e-16,-1.0
0,5,-8,58,0.07023799,29.904999333333333,0.0012445942663699,0.6190001333333335,0.8660254037844387,-0.4999999999999998
0,3,6,82,0.15971819,29.01374925,0.0021703652575534,0.79725015,0.8660254037844386,0.5000000000000001
0,8,-11,-99,0.1430359,22.763333166666666,0.0023891846984554,1.0,-0.4999999999999997,-0.8660254037844388
0,2,-70,-172,0.13190942,-0.4359999999999999,0.0020938385247626,0.0,0.4999999999999999,0.8660254037844387
0,10,-43,39,0.17303304,7.236666599999999,0.0027793234076565,0.0,-1.0,-1.8369701987210294e-16
0,12,-31,-108,0.011491554,21.817142714285715,0.000402598777695,1.0,-0.5000000000000004,0.8660254037844384
0,1,7,78,0.208363615,27.783333,0.005589042016225,1.0,0.0,1.0
1,3,25,-76,0.058303162,24.18249975,0.0007012581582437,1.0,0.8660254037844386,0.5000000000000001
1,5,-34,153,0.2458073,20.98333333333333,0.0051883279213728,1.0,0.8660254037844387,-0.4999999999999998
0,3,-5,-93,0.22417496,27.532499875,0.0031040917502934,1.0,0.8660254037844386,0.5000000000000001
0,8,-22,79,0.052990112,22.47999983333333,0.0006697792266266,1.0,-0.4999999999999997,-0.8660254037844388
0,11,37,137,1.2045375,19.55666666666667,0.0223232097009535,1.0,-0.8660254037844386,0.5000000000000001
0,1,-40,174,0.627291525,17.386666666666667,0.0173181072518417,0.8773333333333333,0.0,1.0
0,7,-30,76,0.09795381,19.51999933333333,0.001595543264304,1.0,1.2246467991473532e-16,-1.0
0,3,-3,148,0.17861113,29.798749375,0.0024440500637226,0.640250125,0.8660254037844386,0.5000000000000001
0,7,10,-24,0.19507326,27.6933325,0.0035292668292753,1.0,1.2246467991473532e-16,-1.0
0,3,4,-36,0.12154148,28.2074995,0.0016173340471366,0.9585001,0.8660254037844386,0.5000000000000001
0,12,38,-146,0.19441903,17.011428285714285,0.0107798321194842,0.8022856571428569,-0.5000000000000004,0.8660254037844384
1,12,9,167,0.038468238,28.62571371428572,0.0019329503179727,0.8748572571428561,-0.5000000000000004,0.8660254037844384
0,10,12,64,0.3649277,28.481666166666667,0.0058795262544021,0.9036667666666668,-1.0,-1.8369701987210294e-16
0,5,-29,-118,0.036311496,22.2249995,0.0004825188433699,1.0,0.8660254037844387,-0.4999999999999998
0,8,-32,-19,0.10397429,18.293333333333333,0.001643311432596,1.0,-0.4999999999999997,-0.8660254037844388
0,10,-52,172,0.15616465,7.07999995,0.0025068018549566,0.0,-1.0,-1.8369701987210294e-16
1,4,-24,152,0.26987424,26.2316665,0.0065244906604379,1.0,1.0,6.123233995736766e-17
0,2,-33,-156,0.040548515,24.2539998,0.0005363384024009,1.0,0.4999999999999999,0.8660254037844387
0,11,46,-154,0.2546551,11.686666333333331,0.0046178027638127,0.0,-0.8660254037844386,0.5000000000000001
0,11,-36,168,0.15441379,18.72833333333333,0.0027493470629153,1.0,-0.8660254037844386,0.5000000000000001
0,6,-34,114,0.507645,20.57833283333333,0.0064106606559566,1.0,0.4999999999999999,-0.8660254037844387
0,12,18,-109,0.11928557,26.951428142857143,0.0065176104825554,1.0,-0.5000000000000004,0.8660254037844384
0,11,-37,103,0.16347694,14.359999666666669,0.0029182803528492,0.2719999333333337,-0.8660254037844386,0.5000000000000001
0,3,54,150,0.21203645,-0.418749993875,0.0029282522167674,0.0,0.8660254037844386,0.5000000000000001
0,9,0,-4,0.21180764,24.899999833333336,0.0057438365046255,1.0,-0.8660254037844385,-0.5000000000000004
0,6,-32,-83,0.13008665,17.9016665,0.0014560581521164,0.9803333000000002,0.4999999999999999,-0.8660254037844387
0,6,0,-4,0.22142571,24.82333266666667,0.002654677479101,1.0,0.4999999999999999,-0.8660254037844387
0,9,-25,-95,0.07158102,18.903333,0.0018730274847961,1.0,-0.8660254037844385,-0.5000000000000004
0,6,42,133,0.4257431,12.148333333333332,0.0053358827870278,0.0,0.4999999999999999,-0.8660254037844387
0,5,56,-51,0.31937408,3.7916666,0.0068408250814755,0.0,0.8660254037844387,-0.4999999999999998
0,7,21,-146,0.05155089,25.03333333333333,0.0006716251419559,1.0,1.2246467991473532e-16,-1.0
1,1,-22,167,0.045063943,27.73833283333333,0.0010170083557252,1.0,0.0,1.0
1,5,-26,153,0.67243624,23.51166633333333,0.0147714999966987,1.0,0.8660254037844387,-0.4999999999999998
0,9,2,7,0.6169942,26.38999933333333,0.0169285872399825,1.0,-0.8660254037844385,-0.5000000000000004
0,3,11,-62,0.15723366,26.706249875,0.0021343741353949,1.0,0.8660254037844386,0.5000000000000001
0,3,18,-141,0.025737835,23.483749375,0.0002295139401477,1.0,0.8660254037844386,0.5000000000000001
0,11,18,-143,0.049200147,25.573333166666668,0.0007882091739997,1.0,-0.8660254037844386,0.5000000000000001
1,10,26,-80,0.08532029,29.07166616666667,0.001362257829876,0.7856667666666659,-1.0,-1.8369701987210294e-16
0,3,-17,-28,0.022223411,27.743749625,0.0001786036820705,1.0,0.8660254037844386,0.5000000000000001
0,12,-46,-77,0.6270107,11.844285571428571,0.0353201843916836,0.0,-0.5000000000000004,0.8660254037844384
0,3,-51,6,0.15859027,4.543749925,0.0021540261082958,0.0,0.8660254037844386,0.5000000000000001
0,3,10,-31,0.13386498,25.47624975,0.0017958533622261,1.0,0.8660254037844386,0.5000000000000001
1,3,-23,113,3.1272743,27.37249925,0.0451586465288541,1.0,0.8660254037844386,0.5000000000000001
1,2,-4,-82,0.60646343,23.0799996,0.0101839283574129,1.0,0.4999999999999999,0.8660254037844387
0,1,-19,106,0.057425528,27.36999966666667,0.0013631056994916,1.0,0.0,1.0
0,6,-24,166,0.13403492,23.6916665,0.0015078702983127,1.0,0.4999999999999999,-0.8660254037844387
0,4,-54,58,0.11772945,3.53,0.0026459694304942,0.0,1.0,6.123233995736766e-17
1,5,-3,73,0.090084806,30.069999666666664,0.0016904042784036,0.5860000666666672,0.8660254037844387,-0.4999999999999998
0,1,-58,-156,0.2047925575,3.145,0.0054890602165458,0.0,0.0,1.0
0,5,-20,-9,0.048555896,24.329999666666662,0.0007575592383303,1.0,0.8660254037844387,-0.4999999999999998
0,1,-66,-8,0.52430542,-0.0233333283333333,0.01443472155451,0.0,0.0,1.0
0,12,-10,57,0.08165055,28.928571428571427,0.0043826256628725,0.8142857142857146,-0.5000000000000004,0.8660254037844384
0,4,17,150,0.020500207,28.053332666666662,0.0001673720158416,0.9893334666666675,1.0,6.123233995736766e-17
1,9,25,36,0.67371166,31.283332833333333,0.0184942133368664,0.3433334333333334,-0.8660254037844385,-0.5000000000000004
0,6,-32,-110,0.06546537,18.826666666666664,0.0006080494782535,1.0,0.4999999999999999,-0.8660254037844387
1,3,-21,163,0.041606735,27.997499125,0.0004593922344004,1.0,0.8660254037844386,0.5000000000000001
0,10,-25,39,0.115097545,23.8166665,0.0018433318249485,1.0,-1.0,-1.8369701987210294e-16
0,2,57,-169,0.78941226,3.66199996,0.0133027987879425,0.0,0.4999999999999999,0.8660254037844387
0,7,-5,-133,0.13796774,26.49833316666667,0.0023922516411339,1.0,1.2246467991473532e-16,-1.0
0,10,9,-130,0.052765243,27.593332333333333,0.0008363065116615,1.0,-1.0,-1.8369701987210294e-16
0,12,-47,68,0.95932794,5.389999942857143,0.0541721011096477,0.0,-0.5000000000000004,0.8660254037844384
0,5,-15,113,0.12364674,28.90333316666667,0.0024442907557315,0.819333366666666,0.8660254037844387,-0.4999999999999998
0,5,32,-146,0.054805562,19.864999166666667,0.0008979426466647,1.0,0.8660254037844387,-0.4999999999999998
0,8,-37,159,0.21248528,15.956666166666666,0.003715306071141,0.5913332333333333,-0.4999999999999997,-0.8660254037844388
0,2,-8,-173,0.07958403,29.136000000000003,0.0012018070663656,0.7727999999999995,0.4999999999999999,0.8660254037844387
1,6,-35,21,0.96427757,16.348333,0.0124029341009936,0.6696666,0.4999999999999999,-0.8660254037844387
0,8,11,-48,0.06294141,28.539999833333336,0.0008597971787489,0.8920000333333327,-0.4999999999999997,-0.8660254037844388
0,5,45,-34,0.2545331,14.883333,0.0053843316029207,0.3766666000000001,0.8660254037844387,-0.4999999999999998
0,4,51,151,0.3925889,1.35,0.0096527700713551,0.0,1.0,6.123233995736766e-17
0,9,16,119,0.07106573,30.15499966666667,0.0018588034438841,0.5690000666666662,-0.8660254037844385,-0.5000000000000004
1,8,26,-83,0.31679544,30.346666166666665,0.0057070867402306,0.5306667666666669,-0.4999999999999997,-0.8660254037844388
0,3,3,-11,0.14480382,30.146249875,0.0019543143696245,0.5707500250000003,0.8660254037844386,0.5000000000000001
0,9,-13,128,0.1853315,29.11166633333333,0.0050129903819544,0.7776667333333342,-0.8660254037844385,-0.5000000000000004
0,1,-13,-17,0.035976831,24.949999833333333,0.000762589094303,1.0,0.0,1.0
0,1,-76,-148,0.454017065,-1.7466666666666668,0.0124668013433711,0.0,0.0,1.0
1,6,-19,121,1.9034586,24.8166665,0.0247275686450242,1.0,0.4999999999999999,-0.8660254037844387
0,6,7,106,0.23352592,30.286666,0.0028134654671378,0.5426667999999999,0.4999999999999999,-0.8660254037844387
0,11,-47,-85,0.084688626,8.406666450000001,0.001449699440874,0.0,-0.8660254037844386,0.5000000000000001
0,7,-37,164,0.20746446,15.636666333333332,0.0037759852305664,0.5273332666666665,1.2246467991473532e-16,-1.0
0,4,-10,10,0.36187735,28.3866665,0.0088698619042107,0.9226667,1.0,6.123233995736766e-17
0,10,-41,90,0.15131971,11.32999975,0.0024285281980434,0.0,-1.0,-1.8369701987210294e-16
0,11,9,134,0.035598285,30.021666,0.0005346762084317,0.5956668,-0.8660254037844386,0.5000000000000001
1,5,32,-78,0.07685274,26.543333166666667,0.0013931783907503,1.0,0.8660254037844387,-0.4999999999999998
0,4,-49,-131,0.16048208,9.8466665,0.0037358324687943,0.0,1.0,6.123233995736766e-17
0,5,-26,161,0.08015019,23.626666166666663,0.0014672475121741,1.0,0.8660254037844387,-0.4999999999999998
0,3,46,-145,0.24537115,7.97375,0.0034111416404469,0.0,0.8660254037844386,0.5000000000000001
1,5,-19,176,0.076812126,27.461666,0.001392266096918,1.0,0.8660254037844387,-0.4999999999999998
0,8,-33,-11,0.13863426,17.641666333333333,0.0023051363040872,0.9283332666666666,-0.4999999999999997,-0.8660254037844388
1,5,-21,112,0.14472723,27.27999966666667,0.0029178122264085,1.0,0.8660254037844387,-0.4999999999999998
0,3,-39,-52,0.23175472,20.662499625,0.0032138928265901,1.0,0.8660254037844386,0.5000000000000001
1,5,-20,176,0.07653577,26.84499933333333,0.0013860584376297,1.0,0.8660254037844387,-0.4999999999999998
0,2,41,-44,0.1526659,17.357999799999998,0.0024476903188073,0.8715999599999996,0.4999999999999999,0.8660254037844387
0,8,-26,95,0.10522249,19.2716665,0.0016671455503,1.0,-0.4999999999999997,-0.8660254037844388
0,2,48,148,0.36479306,-1.44999996,0.0060639863445115,0.0,0.4999999999999999,0.8660254037844387
1,3,25,-77,0.06210374,24.541249875,0.0007563136685698,1.0,0.8660254037844386,0.5000000000000001
0,9,66,3,0.347022,10.411666666666669,0.009476287335277,0.0,-0.8660254037844385,-0.5000000000000004
0,11,-25,-73,0.35231653,15.651666166666669,0.0064381705906227,0.5303332333333337,-0.8660254037844386,0.5000000000000001
0,8,-7,-13,0.27367285,24.536666666666665,0.0048836699113898,1.0,-0.4999999999999997,-0.8660254037844388
1,4,24,-114,0.19496654,18.581666666666667,0.0046149208044063,1.0,1.0,6.123233995736766e-17
0,11,-23,-129,0.013772117,24.9966665,0.0001278456509665,1.0,-0.8660254037844386,0.5000000000000001
0,9,0,-99,0.23855743,20.60333333333333,0.0064822364490193,1.0,-0.8660254037844385,-0.5000000000000004
0,12,40,-179,0.20706493,14.101428285714286,0.0114972172711655,0.2202856571428573,-0.5000000000000004,0.8660254037844384
0,8,-39,-47,0.31460822,14.873333333333331,0.0056653222321994,0.3746666666666662,-0.4999999999999997,-0.8660254037844388
0,4,-5,-120,0.1379343,27.806666333333336,0.0031610376078062,1.0,1.0,6.123233995736766e-17
0,12,2,128,0.12402262,29.83571371428572,0.0067863370526509,0.6328572571428566,-0.5000000000000004,0.8660254037844384
0,5,-12,-136,0.104149155,28.356666,0.0020063253610063,0.9286668,0.8660254037844387,-0.4999999999999998
0,8,81,55,0.27930078,-0.2849999971666666,0.0049911340565985,0.0,-0.4999999999999997,-0.8660254037844388
0,4,2,-32,0.13081145,29.00666633333333,0.0029794597506696,0.7986667333333337,1.0,6.123233995736766e-17
0,11,-50,-81,0.19338267,7.788332983333333,0.0034757105351563,0.0,-0.8660254037844386,0.5000000000000001
1,2,-34,152,0.095983885,24.2119998,0.0014813880990755,1.0,0.4999999999999999,0.8660254037844387
1,5,19,-81,0.04819307,28.753333,0.0007494092427125,0.8493333999999997,0.8660254037844387,-0.4999999999999998
0,9,-27,3,0.18062648,17.689999666666665,0.0048831132312788,0.9379999333333332,-0.8660254037844385,-0.5000000000000004
1,10,-27,33,0.1903678,23.458333166666662,0.0030593795191692,1.0,-1.0,-1.8369701987210294e-16
0,1,26,121,0.8876558,18.531666166666668,0.0246077375046913,1.0,0.0,1.0
0,6,66,-1,0.91540587,8.558333333333334,0.0117616031724446,0.0,0.4999999999999999,-0.8660254037844387
0,2,-33,-83,0.1421464,21.1139998,0.0022683562531347,1.0,0.4999999999999999,0.8660254037844387
0,8,15,-117,0.06694674,29.2349995,0.00093627811663,0.7530000999999998,-0.4999999999999997,-0.8660254037844388
0,8,-13,-110,0.12374323,23.841666333333336,0.0020207952035,1.0,-0.4999999999999997,-0.8660254037844388
0,9,20,-61,0.036251746,29.18666616666667,0.0008977998677914,0.7626667666666662,-0.8660254037844385,-0.5000000000000004
1,2,11,123,0.7395636,27.1959996,0.0124529900645114,1.0,0.4999999999999999,0.8660254037844387
0,5,-22,-86,0.08528223,21.156666166666668,0.0015825261953724,1.0,0.8660254037844387,-0.4999999999999998
1,3,-22,163,0.04795135,27.421249375,0.0005513008905701,1.0,0.8660254037844386,0.5000000000000001
0,1,-2,-103,0.17821989,23.92166633333333,0.0047450836440805,1.0,0.0,1.0
0,12,40,-180,0.24098018,15.349999428571428,0.0134211844672969,0.4699998857142855,-0.5000000000000004,0.8660254037844384
1,4,42,4,0.48312256,16.075,0.0119606816490996,0.6149999999999999,1.0,6.123233995736766e-17
0,6,-8,-151,0.15033163,28.863333166666667,0.0017217278919015,0.8273333666666666,0.4999999999999999,-0.8660254037844387
0,2,-31,-32,0.039083388,25.380000000000003,0.0005113612474376,1.0,0.4999999999999999,0.8660254037844387
0,2,-19,-39,0.13963549,27.297999800000003,0.0022255508252305,1.0,0.4999999999999999,0.8660254037844387
0,8,35,149,0.0721184,27.678333,0.0010350298817036,1.0,-0.4999999999999997,-0.8660254037844388
0,3,-16,113,0.06133936,29.8212495,0.0007452407920276,0.6357500999999999,0.8660254037844386,0.5000000000000001
0,5,-48,15,0.07669555,6.264999933333333,0.0013896475031867,0.0,0.8660254037844387,-0.4999999999999998
0,12,-54,-63,1.3729328,7.239999857142857,0.0776353568073214,0.0,-0.5000000000000004,0.8660254037844384
0,9,-35,133,0.24388419,14.323333,0.0066292760813977,0.2646666,-0.8660254037844385,-0.5000000000000004
1,4,-38,151,0.27577338,20.575,0.0066748733303171,1.0,1.0,6.123233995736766e-17
1,1,2,74,0.16560601,28.75166583333333,0.0043919225921127,0.8496668333333339,0.0,1.0
0,6,14,133,0.02987311,29.981666166666667,0.0001409812740585,0.6036667666666666,0.4999999999999999,-0.8660254037844387
