chl_norm_loss,chlor_a_mean_loss,label_accuracy,label_auc,label_loss,loss,month_cos_loss,month_sin_loss,sst_mean_loss,sst_suit_loss,val_chl_norm_loss,val_chlor_a_mean_loss,val_label_accuracy,val_label_auc,val_label_loss,val_loss,val_month_cos_loss,val_month_sin_loss,val_sst_mean_loss,val_sst_suit_loss
0.9363927245140076,0.9230033159255981,0.8696581125259399,0.9201091527938843,0.2764160633087158,0.95361328125,0.9069533348083496,0.9905843138694763,0.09738598763942719,0.2145729511976242,0.86034095287323,0.8812743425369263,0.8547008633613586,0.9121031761169434,0.30643418431282043,0.953420877456665,0.8989249467849731,0.996373176574707,0.08047100156545639,0.18215659260749817
0.9329788088798523,0.9180814027786255,0.8683760762214661,0.9158281087875366,0.2820045053958893,0.9585391879081726,0.9064321517944336,0.9907582402229309,0.10075266659259796,0.21468277275562286,0.8569632172584534,0.8796700239181519,0.8641025424003601,0.9159384965896606,0.2938231825828552,0.9395663142204285,0.8999648094177246,0.9925652742385864,0.0751485750079155,0.17934753000736237
0.931628406047821,0.9173153042793274,0.8730769157409668,0.9223647117614746,0.2725084125995636,0.9487378597259521,0.9091821908950806,0.9909794330596924,0.09793835133314133,0.2157275378704071,0.8550089597702026,0.8769052624702454,0.867521345615387,0.9236887097358704,0.28248122334480286,0.9262412786483765,0.8991247415542603,0.9924829602241516,0.0762336477637291,0.17329220473766327
0.9299665093421936,0.9149150252342224,0.8760683536529541,0.9250072836875916,0.26794156432151794,0.9407342076301575,0.9082831740379333,0.988504946231842,0.09203528612852097,0.20522867143154144,0.8556205630302429,0.8765078186988831,0.8572649359703064,0.9166324138641357,0.29504117369651794,0.9374070167541504,0.8990499973297119,0.9930652976036072,0.07420358061790466,0.1728149801492691
0.9263722896575928,0.9121764302253723,0.8717948794364929,0.9239885807037354,0.26837098598480225,0.9390379786491394,0.9081842303276062,0.987885057926178,0.09213356673717499,0.20414294302463531,0.8504471182823181,0.8721416592597961,0.8709401488304138,0.9258254766464233,0.27895188331604004,0.9208787083625793,0.9003605246543884,0.9938496947288513,0.07654502242803574,0.17330455780029297
0.929766833782196,0.918240487575531,0.8741452693939209,0.9258766770362854,0.26617616415023804,0.9395610094070435,0.9041423201560974,0.9891903400421143,0.09463416785001755,0.2060367614030838,0.8500816822052002,0.871257483959198,0.8581196665763855,0.9160320162773132,0.29666680097579956,0.9390431046485901,0.8999677300453186,0.9922611117362976,0.07835094630718231,0.1736583411693573
0.9251983761787415,0.9110936522483826,0.8735042810440063,0.9280925989151001,0.2633785605430603,0.9339087605476379,0.9078420996665955,0.9863185882568359,0.09295915067195892,0.20440958440303802,0.8500726819038391,0.8719797134399414,0.8589743375778198,0.9113705158233643,0.2993325889110565,0.9404135346412659,0.8989533185958862,0.9919723272323608,0.07692492753267288,0.17528271675109863
0.9203647971153259,0.9042757153511047,0.8756410479545593,0.9298100471496582,0.2612580955028534,0.9288912415504456,0.9048424363136292,0.9867278933525085,0.09223282337188721,0.20276981592178345,0.8458192944526672,0.8704880475997925,0.8538461327552795,0.9167167544364929,0.29668471217155457,0.9363781213760376,0.9033935070037842,0.9904986023902893,0.0737176313996315,0.17207279801368713
0.9232585430145264,0.9085553288459778,0.8762820363044739,0.9307544231414795,0.25983351469039917,0.9294162392616272,0.9059586524963379,0.9878577589988708,0.09380317479372025,0.2059929221868515,0.8447019457817078,0.8700087070465088,0.867521345615387,0.9275491237640381,0.2766227424144745,0.9173027873039246,0.9004308581352234,0.9914041757583618,0.07481963187456131,0.17390985786914825
0.9219338297843933,0.9080333113670349,0.8773504495620728,0.9318525791168213,0.25586003065109253,0.9237582087516785,0.9054040312767029,0.9837449193000793,0.09097396582365036,0.1992453783750534,0.8446226716041565,0.8700931668281555,0.8709401488304138,0.925024151802063,0.28152355551719666,0.9209150075912476,0.9024060368537903,0.9910901188850403,0.07505114376544952,0.17159521579742432
0.9260347485542297,0.9149287343025208,0.8762820363044739,0.9315499663352966,0.2572215497493744,0.9264572262763977,0.9039088487625122,0.9853968024253845,0.08986067771911621,0.20087569952011108,0.8480526804924011,0.8727604746818542,0.8632478713989258,0.9277658462524414,0.2758732736110687,0.9183787703514099,0.903141438961029,0.9899595379829407,0.07871835678815842,0.17364487051963806
0.9223492741584778,0.9062498211860657,0.879273533821106,0.9345691204071045,0.25227829813957214,0.9201807379722595,0.9026414752006531,0.982988715171814,0.0932936891913414,0.20506717264652252,0.8470356464385986,0.8700167536735535,0.8726495504379272,0.930989146232605,0.26469850540161133,0.9063015580177307,0.9043487310409546,0.9903830289840698,0.0745941549539566,0.17175322771072388
0.9162001609802246,0.9005992412567139,0.8822649717330933,0.9375289082527161,0.24658343195915222,0.9115838408470154,0.9040989279747009,0.983797013759613,0.09155350923538208,0.19599255919456482,0.8443136215209961,0.8714215159416199,0.8735042810440063,0.9291332960128784,0.268317312002182,0.9080525636672974,0.9029658436775208,0.989987850189209,0.07559464126825333,0.16804443299770355
0.919154167175293,0.9036509394645691,0.8764957189559937,0.9326106905937195,0.25538334250450134,0.9233279228210449,0.9045813083648682,0.9838709235191345,0.09358735382556915,0.20583368837833405,0.8478544354438782,0.8739293217658997,0.8735042810440063,0.9230586290359497,0.274935245513916,0.9200142025947571,0.9078832268714905,0.9916087985038757,0.07964105904102325,0.17819388210773468
0.9182852506637573,0.9055274128913879,0.8809829354286194,0.940429151058197,0.2420574128627777,0.9066701531410217,0.8999750018119812,0.9817671179771423,0.09241935610771179,0.2000238299369812,0.8423177003860474,0.8671420216560364,0.8735042810440063,0.9276883602142334,0.2718699276447296,0.9133210182189941,0.9053345918655396,0.9895458817481995,0.08006832748651505,0.17426300048828125
0.9145951867103577,0.9034857749938965,0.8801282048225403,0.9351221323013306,0.25078141689300537,0.9159623384475708,0.9034170508384705,0.982495903968811,0.08840282261371613,0.1983843892812729,0.843571126461029,0.8684094548225403,0.8743589520454407,0.9388992786407471,0.2557395100593567,0.8978492617607117,0.9062444567680359,0.9905423521995544,0.07832276076078415,0.17282618582248688
0.9141942262649536,0.8998134732246399,0.8858974575996399,0.9404988884925842,0.24109654128551483,0.9043942093849182,0.9040884375572205,0.981573224067688,0.08861523866653442,0.19584201276302338,0.8455898761749268,0.8676561117172241,0.8820512890815735,0.9402415752410889,0.25615549087524414,0.8977769613265991,0.9028571844100952,0.9943105578422546,0.0748499184846878,0.17039498686790466
0.9137274026870728,0.8994346261024475,0.8811965584754944,0.9391081929206848,0.24488765001296997,0.9084457755088806,0.9026283621788025,0.9819358587265015,0.08979035168886185,0.20012886822223663,0.8408477902412415,0.8678909540176392,0.8726495504379272,0.9340482950210571,0.2628456950187683,0.9040260314941406,0.9054365158081055,0.9919371604919434,0.07463490962982178,0.1720615029335022
0.9172720313072205,0.9038421511650085,0.8865384459495544,0.9429371953010559,0.2373768538236618,0.9027171730995178,0.9045754671096802,0.9810407757759094,0.08892786502838135,0.19825035333633423,0.8368642926216125,0.8625030517578125,0.8829059600830078,0.9385477900505066,0.2564927637577057,0.8954941630363464,0.9072986245155334,0.9883859753608704,0.07820956408977509,0.17360875010490417
0.9106635451316833,0.894435465335846,0.8888888955116272,0.9447946548461914,0.2333838790655136,0.8948700428009033,0.9028386473655701,0.9797258377075195,0.08832645416259766,0.19275090098381042,0.8344349265098572,0.8595194220542908,0.8871794939041138,0.9414197206497192,0.24798011779785156,0.8845863938331604,0.9021109342575073,0.9890437722206116,0.07511833310127258,0.16941294074058533
0.9111753702163696,0.8975306153297424,0.889102578163147,0.9437249898910522,0.23563989996910095,0.898126482963562,0.9012320637702942,0.9809367060661316,0.0891287699341774,0.19465088844299316,0.8417799472808838,0.8692786693572998,0.8777777552604675,0.9309528470039368,0.256229043006897,0.8990737199783325,0.9059814214706421,0.9912243485450745,0.07790566235780716,0.1730336993932724
0.9049742817878723,0.8901137709617615,0.8811965584754944,0.9431005716323853,0.23494383692741394,0.8956199884414673,0.8967525959014893,0.9805318713188171,0.09100319445133209,0.20042288303375244,0.8398316502571106,0.8628461956977844,0.8760683536529541,0.9327380061149597,0.26697152853012085,0.9046162366867065,0.8993802666664124,0.9906896352767944,0.07620976865291595,0.17312395572662354
0.9104995131492615,0.8980558514595032,0.8841880559921265,0.9423804879188538,0.23716400563716888,0.8990254402160645,0.9023650288581848,0.9818670749664307,0.0896361693739891,0.19598352909088135,0.8400714993476868,0.8650845885276794,0.8854700922966003,0.9411525726318359,0.2450101226568222,0.8851360082626343,0.903067409992218,0.9862077832221985,0.07753900438547134,0.17268124222755432
0.905479907989502,0.8902589082717896,0.8888888955116272,0.9440105557441711,0.23473192751407623,0.8954492807388306,0.9013915657997131,0.9808793663978577,0.09011352807283401,0.19848565757274628,0.8395874500274658,0.8658396005630493,0.8786324858665466,0.9328725934028625,0.2556649446487427,0.8963314294815063,0.903006911277771,0.9896970391273499,0.0768471360206604,0.1726221889257431
0.9018311500549316,0.8853527307510376,0.8897435665130615,0.9462569952011108,0.23077480494976044,0.8896912932395935,0.900814950466156,0.9816604852676392,0.08962932974100113,0.19784493744373322,0.8388515114784241,0.8640856742858887,0.8786324858665466,0.9361621737480164,0.251907080411911,0.8914743661880493,0.9030192494392395,0.9911944270133972,0.07621078938245773,0.17339016497135162
0.9005143642425537,0.8852928280830383,0.8856837749481201,0.9462119340896606,0.22868011891841888,0.8872767090797424,0.8977519869804382,0.9791024327278137,0.08824368566274643,0.19787760078907013,0.8330795168876648,0.8590754270553589,0.891452968120575,0.9445037841796875,0.2383669763803482,0.875950038433075,0.9021685719490051,0.9893958568572998,0.07582119107246399,0.17003187537193298
0.9057635068893433,0.8924221396446228,0.8856837749481201,0.9460694193840027,0.2288622409105301,0.8901839852333069,0.9006609320640564,0.9806255102157593,0.08963460475206375,0.19769489765167236,0.8337706327438354,0.8607165813446045,0.8786324858665466,0.9409380555152893,0.2506025731563568,0.888546884059906,0.903416633605957,0.989576518535614,0.0743449479341507,0.17051716148853302
0.9133021831512451,0.9034129977226257,0.8897435665130615,0.9478957653045654,0.22795982658863068,0.8889292478561401,0.896329939365387,0.9820473790168762,0.08624060451984406,0.19220103323459625,0.8331891298294067,0.8608129620552063,0.8888888955116272,0.9406411051750183,0.23994584381580353,0.8802942037582397,0.9075034856796265,0.9883863925933838,0.07649707794189453,0.17582641541957855
0.9019995331764221,0.8879162073135376,0.8925213813781738,0.9491584300994873,0.22496260702610016,0.8816692233085632,0.8999706506729126,0.9768803119659424,0.0853445827960968,0.19070932269096375,0.8318041563034058,0.862532913684845,0.8863247632980347,0.9416478872299194,0.24943913519382477,0.8885592222213745,0.9052043557167053,0.9929224848747253,0.07502608001232147,0.1737198531627655
0.9055710434913635,0.8928919434547424,0.8908119797706604,0.9483004212379456,0.22539156675338745,0.883309006690979,0.8967331051826477,0.978180468082428,0.08519035577774048,0.1916825771331787,0.8343231081962585,0.8629397749900818,0.8803418874740601,0.9436157941818237,0.2407953441143036,0.8820076584815979,0.9040169715881348,0.9912806153297424,0.07925591617822647,0.17707061767578125
0.8994717001914978,0.8856311440467834,0.8920940160751343,0.9475935697555542,0.22791756689548492,0.8850094676017761,0.8993825912475586,0.9795188903808594,0.08763156086206436,0.19258645176887512,0.8288753032684326,0.8543053865432739,0.8880341649055481,0.9484577178955078,0.23013633489608765,0.8687186241149902,0.9048619866371155,0.9907732605934143,0.07400986552238464,0.1726190447807312
0.8987176418304443,0.8849659562110901,0.8865384459495544,0.945492148399353,0.2305818647146225,0.8874077796936035,0.895416796207428,0.9797587394714355,0.0873437225818634,0.1963450312614441,0.8346713781356812,0.8649875521659851,0.8854700922966003,0.9445997476577759,0.2447396069765091,0.885391116142273,0.9066663384437561,0.9909447431564331,0.07820679247379303,0.17543195188045502
0.9055346250534058,0.8959810137748718,0.889102578163147,0.9477669596672058,0.22708947956562042,0.885759174823761,0.8987002968788147,0.9772988557815552,0.08453067392110825,0.18867899477481842,0.8325735330581665,0.8607503175735474,0.8863247632980347,0.9469166398048401,0.23470069468021393,0.8737747073173523,0.8986594676971436,0.9915539622306824,0.07504681497812271,0.17420201003551483
